Rep	Year	RepSeason	PatchID	Ncells	Species	NInd	Nfemales_stage1	Nmales_stage1	Nfemales_stage2	Nmales_stage2	NJuvFemales	NJuvMales
47	40	0	12	191	0	6	1	0	3	2	0	0
47	40	0	9	1012	0	23	0	1	12	10	0	0
47	40	0	7	407	0	10	0	0	5	5	0	0
47	40	0	11	406	0	14	1	0	7	6	0	0
47	40	0	8	801	0	16	0	0	9	7	0	0
47	40	0	10	276	0	9	0	0	4	5	0	0
47	50	0	0	0	0	0	0	0	0	0	0	0
47	50	0	1	671	0	18	4	0	8	6	0	0
47	50	0	2	960	0	12	3	0	8	1	3	5
47	50	0	4	293	0	22	0	1	10	11	0	0
47	50	0	5	769	0	15	5	1	8	1	3	2
47	50	0	3	325	0	7	0	0	3	4	0	0
47	50	0	6	415	0	17	0	1	7	9	0	0
47	50	0	12	191	0	5	0	0	2	3	0	0
47	50	0	9	1012	0	29	1	0	13	15	1	0
47	50	0	7	407	0	16	0	0	8	8	0	0
47	50	0	11	406	0	17	0	2	8	7	0	0
47	50	0	8	801	0	17	0	0	8	9	0	0
47	50	0	10	276	0	9	0	0	5	4	0	0
47	60	0	0	0	0	0	0	0	0	0	0	0
47	60	0	1	671	0	17	0	0	9	8	3	1
47	60	0	2	960	0	17	1	1	11	4	8	3
47	60	0	4	293	0	19	0	1	9	9	0	0
47	60	0	5	769	0	16	2	2	7	5	0	0
47	60	0	3	325	0	6	0	0	3	3	0	1
47	60	0	6	415	0	13	0	0	4	9	0	0
47	60	0	12	191	0	7	0	0	3	4	0	0
47	60	0	9	1012	0	33	0	0	18	15	0	0
47	60	0	7	407	0	18	0	2	8	8	0	0
47	60	0	11	406	0	18	0	0	10	8	0	0
47	60	0	8	801	0	22	0	0	8	14	0	0
47	60	0	10	276	0	13	0	0	7	6	0	0
47	70	0	0	0	0	0	0	0	0	0	0	0
47	70	0	1	671	0	16	1	2	5	8	0	0
47	70	0	2	960	0	23	1	2	15	5	0	0
47	70	0	4	293	0	25	0	0	15	10	0	0
47	70	0	5	769	0	16	1	1	8	6	0	0
47	70	0	3	325	0	7	0	0	3	4	0	0
47	70	0	6	415	0	11	0	0	4	7	0	0
47	70	0	12	191	0	5	0	1	0	4	0	0
47	70	0	9	1012	0	34	0	0	18	16	0	0
47	70	0	7	407	0	12	0	0	5	7	0	0
47	70	0	11	406	0	16	0	0	10	6	0	0
47	70	0	8	801	0	22	0	0	8	14	0	0
47	70	0	10	276	0	10	0	1	4	5	0	0
48	0	0	0	0	0	0	0	0	0	0	0	0
48	0	0	1	671	0	2	0	0	1	1	4	1
48	10	0	0	0	0	0	0	0	0	0	0	0
48	10	0	1	671	0	2	0	0	2	0	0	0
48	10	0	2	960	0	3	1	0	1	1	1	3
48	10	0	4	293	0	0	0	0	0	0	0	0
48	10	0	9	1012	0	8	1	0	6	1	3	3
48	10	0	7	407	0	0	0	0	0	0	0	0
48	10	0	11	406	0	1	0	0	0	1	0	0
48	10	0	8	801	0	1	0	0	0	1	0	0
48	10	0	10	276	0	4	1	0	1	2	0	0
48	20	0	0	0	0	0	0	0	0	0	0	0
48	20	0	1	671	0	0	0	0	0	0	0	0
48	20	0	2	960	0	1	0	0	1	0	0	0
48	20	0	4	293	0	4	0	0	3	1	0	1
48	20	0	5	769	0	6	2	2	1	1	0	1
48	20	0	9	1012	0	10	1	1	5	3	3	2
48	20	0	7	407	0	4	0	0	1	3	0	0
48	20	0	11	406	0	10	1	0	7	2	0	0
48	20	0	8	801	0	9	0	1	3	5	0	0
48	20	0	10	276	0	7	0	0	3	4	0	0
48	30	0	0	0	0	0	0	0	0	0	0	0
48	30	0	1	671	0	10	1	0	6	3	3	3
48	30	0	2	960	0	25	8	7	8	2	2	2
48	30	0	4	293	0	12	0	0	6	6	0	0
48	30	0	5	769	0	12	5	1	2	4	3	2
48	30	0	6	415	0	6	0	0	2	4	0	0
48	30	0	9	1012	0	13	1	1	7	4	2	2
48	30	0	7	407	0	6	0	0	1	5	0	0
48	30	0	11	406	0	12	0	2	7	3	0	1
48	30	0	8	801	0	22	0	1	7	14	0	0
48	30	0	10	276	0	11	0	0	5	6	0	0
48	40	0	0	0	0	0	0	0	0	0	0	0
48	40	0	1	671	0	14	1	1	4	8	1	0
48	40	0	2	960	0	13	2	1	4	6	1	0
48	40	0	4	293	0	16	1	1	6	8	0	0
48	40	0	5	769	0	19	2	2	9	6	2	1
48	40	0	3	325	0	3	0	0	0	3	0	0
48	40	0	6	415	0	12	0	0	5	7	0	0
48	40	0	12	191	0	0	0	0	0	0	0	0
48	40	0	9	1012	0	20	0	1	13	6	1	1
48	40	0	7	407	0	4	0	0	1	3	0	0
48	40	0	11	406	0	15	0	2	9	4	0	0
48	40	0	8	801	0	30	0	0	9	21	0	0
48	40	0	10	276	0	14	0	0	7	7	0	0
48	50	0	0	0	0	0	0	0	0	0	0	0
48	50	0	1	671	0	17	2	2	7	6	0	2
48	50	0	2	960	0	11	4	0	3	4	2	1
48	50	0	4	293	0	13	0	0	5	8	0	0
48	50	0	5	769	0	22	2	5	9	6	4	3
48	50	0	3	325	0	4	0	0	3	1	1	2
48	50	0	6	415	0	14	0	0	6	8	0	0
48	50	0	12	191	0	3	0	0	2	1	1	0
48	50	0	9	1012	0	27	0	1	13	13	0	0
48	50	0	7	407	0	10	0	0	5	5	0	0
48	50	0	11	406	0	16	0	2	11	3	0	0
48	50	0	8	801	0	28	0	0	13	15	0	0
48	50	0	10	276	0	18	0	0	9	9	0	0
48	60	0	0	0	0	0	0	0	0	0	0	0
48	60	0	1	671	0	19	0	1	8	10	0	1
48	60	0	2	960	0	16	3	3	8	2	3	0
48	60	0	4	293	0	10	0	0	6	4	0	0
48	60	0	5	769	0	22	4	1	9	8	0	1
48	60	0	3	325	0	5	0	0	5	0	0	0
48	60	0	6	415	0	16	0	0	6	10	0	0
48	60	0	12	191	0	6	0	0	2	4	0	0
48	60	0	9	1012	0	30	2	0	14	14	0	0
48	60	0	7	407	0	14	0	0	6	8	0	0
48	60	0	11	406	0	12	0	0	7	5	0	1
48	60	0	8	801	0	26	0	0	10	16	0	0
48	60	0	10	276	0	18	0	0	8	10	0	0
48	70	0	0	0	0	0	0	0	0	0	0	0
48	70	0	1	671	0	19	3	0	6	10	0	0
48	70	0	2	960	0	20	2	1	12	5	0	0
48	70	0	4	293	0	17	0	0	9	8	0	0
48	70	0	5	769	0	15	2	1	7	5	0	0
48	70	0	3	325	0	9	0	0	7	2	0	0
48	70	0	6	415	0	18	0	0	6	12	0	0
48	70	0	12	191	0	5	2	0	1	2	0	0
48	70	0	9	1012	0	27	0	1	15	11	0	0
48	70	0	7	407	0	11	0	0	5	6	0	0
48	70	0	11	406	0	13	0	0	7	6	0	0
48	70	0	8	801	0	21	0	0	5	16	0	0
48	70	0	10	276	0	20	0	0	9	11	0	0
49	0	0	0	0	0	0	0	0	0	0	0	0
49	0	0	1	671	0	2	0	0	1	1	2	1
50	0	0	0	0	0	0	0	0	0	0	0	0
50	0	0	1	671	0	2	0	0	1	1	0	2
50	10	0	0	0	0	0	0	0	0	0	0	0
50	10	0	1	671	0	0	0	0	0	0	0	0
50	10	0	2	960	0	4	3	1	0	0	0	0
50	10	0	11	406	0	1	0	0	0	1	0	0
50	20	0	0	0	0	0	0	0	0	0	0	0
50	20	0	1	671	0	2	0	0	0	2	0	0
50	20	0	2	960	0	1	0	0	1	0	0	0
50	20	0	5	769	0	1	0	0	0	1	0	0
50	20	0	6	415	0	3	0	0	2	1	0	0
50	20	0	9	1012	0	1	0	0	0	1	0	0
50	20	0	7	407	0	3	0	0	1	2	0	0
50	20	0	11	406	0	6	3	1	1	1	0	0
50	20	0	8	801	0	9	0	2	3	4	0	0
50	20	0	10	276	0	1	0	0	0	1	0	0
50	30	0	0	0	0	0	0	0	0	0	0	0
50	30	0	1	671	0	11	4	0	3	4	0	2
50	30	0	2	960	0	15	2	3	6	4	3	3
50	30	0	4	293	0	8	1	0	4	3	0	0
50	30	0	5	769	0	1	0	0	0	1	0	0
50	30	0	3	325	0	1	0	0	0	1	0	0
50	30	0	6	415	0	6	0	0	4	2	0	0
50	30	0	9	1012	0	9	3	1	3	2	1	3
50	30	0	7	407	0	4	0	0	2	2	0	0
50	30	0	11	406	0	4	1	0	1	2	2	0
50	30	0	8	801	0	12	1	0	6	5	0	1
50	30	0	10	276	0	2	0	0	2	0	0	0
50	40	0	0	0	0	0	0	0	0	0	0	0
50	40	0	1	671	0	15	2	2	6	5	0	0
50	40	0	2	960	0	15	2	1	7	5	2	1
50	40	0	4	293	0	16	0	0	6	10	0	0
50	40	0	5	769	0	8	2	0	1	5	1	0
50	40	0	3	325	0	1	0	0	0	1	0	0
50	40	0	6	415	0	13	0	1	6	6	0	0
50	40	0	12	191	0	6	0	1	2	3	0	0
50	40	0	9	1012	0	20	0	2	14	4	0	1
50	40	0	7	407	0	12	0	0	6	6	0	0
50	40	0	11	406	0	7	1	0	2	4	0	1
50	40	0	8	801	0	14	0	1	6	7	0	0
50	40	0	10	276	0	7	0	0	3	4	0	0
50	50	0	0	0	0	0	0	0	0	0	0	0
50	50	0	1	671	0	18	1	4	6	7	0	1
50	50	0	2	960	0	10	3	0	3	4	0	3
50	50	0	4	293	0	14	0	0	5	9	0	0
50	50	0	5	769	0	9	1	0	1	7	1	1
50	50	0	3	325	0	4	0	0	0	4	0	0
50	50	0	6	415	0	18	0	0	9	9	0	0
50	50	0	12	191	0	8	0	0	7	1	0	0
50	50	0	9	1012	0	20	0	0	14	6	0	0
50	50	0	7	407	0	15	0	0	8	7	0	0
50	50	0	11	406	0	11	2	3	3	3	0	0
50	50	0	8	801	0	16	0	0	10	6	0	0
50	50	0	10	276	0	12	0	0	7	5	0	0
50	60	0	0	0	0	0	0	0	0	0	0	0
50	60	0	1	671	0	16	4	1	5	6	2	0
50	60	0	2	960	0	12	4	4	1	3	1	0
50	60	0	4	293	0	14	0	0	7	7	0	0
50	60	0	5	769	0	11	1	1	5	4	2	2
50	60	0	3	325	0	5	0	0	1	4	0	0
50	60	0	6	415	0	16	0	0	7	9	0	0
50	60	0	12	191	0	7	0	0	3	4	0	0
50	60	0	9	1012	0	23	0	0	11	12	0	1
50	60	0	7	407	0	13	0	0	6	7	0	0
50	60	0	11	406	0	8	2	0	3	3	2	0
50	60	0	8	801	0	18	0	1	7	10	0	0
50	60	0	10	276	0	17	0	0	10	7	0	0
50	70	0	0	0	0	0	0	0	0	0	0	0
50	70	0	1	671	0	18	0	2	10	6	0	0
50	70	0	2	960	0	9	1	3	2	3	0	0
50	70	0	4	293	0	15	0	0	9	6	0	0
50	70	0	5	769	0	14	7	1	4	2	0	0
50	70	0	3	325	0	6	0	2	1	3	0	0
50	70	0	6	415	0	13	0	1	5	7	0	0
50	70	0	12	191	0	3	0	0	1	2	0	0
50	70	0	9	1012	0	28	1	0	13	14	0	0
50	70	0	7	407	0	12	0	0	5	7	0	0
50	70	0	11	406	0	13	0	0	9	4	0	0
50	70	0	8	801	0	21	0	0	10	11	0	0
50	70	0	10	276	0	22	0	0	12	10	0	0
51	0	0	0	0	0	0	0	0	0	0	0	0
51	0	0	1	671	0	2	0	0	1	1	1	5
52	0	0	0	0	0	0	0	0	0	0	0	0
52	0	0	1	671	0	2	0	0	1	1	2	1
52	10	0	0	0	0	0	0	0	0	0	0	0
52	10	0	1	671	0	0	0	0	0	0	0	0
52	10	0	2	960	0	3	2	0	1	0	0	0
52	10	0	6	415	0	1	0	0	0	1	0	0
52	10	0	8	801	0	9	1	0	4	4	1	2
52	20	0	0	0	0	0	0	0	0	0	0	0
52	20	0	1	671	0	0	0	0	0	0	0	0
52	20	0	2	960	0	11	4	1	4	2	5	3
52	20	0	4	293	0	5	0	0	1	4	0	0
52	20	0	5	769	0	9	3	3	1	2	0	4
52	20	0	6	415	0	4	0	0	2	2	0	0
52	20	0	9	1012	0	16	3	3	8	2	0	2
52	20	0	7	407	0	4	0	0	2	2	0	0
52	20	0	11	406	0	1	0	0	0	1	0	0
52	20	0	8	801	0	9	2	1	3	3	0	0
52	20	0	10	276	0	7	1	0	3	3	0	0
52	30	0	0	0	0	0	0	0	0	0	0	0
52	30	0	1	671	0	11	0	1	7	3	1	1
52	30	0	2	960	0	8	2	2	3	1	4	0
52	30	0	4	293	0	11	1	0	6	4	0	0
52	30	0	5	769	0	17	3	3	6	5	2	4
52	30	0	3	325	0	5	0	0	2	3	0	0
52	30	0	6	415	0	9	0	1	3	5	0	0
52	30	0	12	191	0	1	0	0	0	1	0	0
52	30	0	9	1012	0	21	0	2	9	10	0	0
52	30	0	7	407	0	11	0	0	4	7	0	0
52	30	0	11	406	0	7	1	0	3	3	0	1
52	30	0	8	801	0	19	0	0	5	14	0	0
52	30	0	10	276	0	10	0	0	5	5	0	0
52	40	0	0	0	0	0	0	0	0	0	0	0
52	40	0	1	671	0	13	0	2	5	6	1	1
52	40	0	2	960	0	18	0	5	12	1	3	2
52	40	0	4	293	0	16	0	0	7	9	0	0
52	40	0	5	769	0	16	4	0	8	4	7	2
52	40	0	3	325	0	6	0	0	4	2	1	0
52	40	0	6	415	0	13	0	0	6	7	0	0
52	40	0	12	191	0	2	0	0	2	0	0	0
52	40	0	9	1012	0	24	1	0	10	13	0	0
52	40	0	7	407	0	14	0	0	6	8	0	0
52	40	0	11	406	0	11	0	2	5	4	0	1
52	40	0	8	801	0	16	0	0	6	10	0	0
52	40	0	10	276	0	13	0	0	8	5	0	0
52	50	0	0	0	0	0	0	0	0	0	0	0
52	50	0	1	671	0	14	1	1	6	6	0	0
52	50	0	2	960	0	19	6	2	7	4	0	2
52	50	0	4	293	0	21	0	0	11	10	0	0
52	50	0	5	769	0	17	2	2	6	7	5	3
52	50	0	3	325	0	8	0	0	2	6	0	0
52	50	0	6	415	0	14	0	1	7	6	0	0
52	50	0	12	191	0	2	0	0	2	0	0	0
52	50	0	9	1012	0	27	0	0	11	16	0	1
52	50	0	7	407	0	17	0	0	9	8	0	0
52	50	0	11	406	0	10	0	1	3	6	0	1
52	50	0	8	801	0	20	0	0	10	10	1	0
52	50	0	10	276	0	15	0	0	11	4	0	0
52	60	0	0	0	0	0	0	0	0	0	0	0
52	60	0	1	671	0	16	3	2	10	1	0	0
52	60	0	2	960	0	21	3	4	6	8	0	1
52	60	0	4	293	0	23	0	0	14	9	0	0
52	60	0	5	769	0	18	2	3	6	7	2	1
52	60	0	3	325	0	8	0	0	3	5	0	0
52	60	0	6	415	0	7	0	0	3	4	0	0
52	60	0	12	191	0	6	0	2	2	2	0	0
52	60	0	9	1012	0	28	0	1	13	14	0	0
52	60	0	7	407	0	18	0	0	10	8	0	0
52	60	0	11	406	0	16	1	0	10	5	0	0
52	60	0	8	801	0	23	0	1	8	14	0	0
52	60	0	10	276	0	13	0	0	10	3	0	0
52	70	0	0	0	0	0	0	0	0	0	0	0
52	70	0	1	671	0	10	1	0	7	2	0	0
52	70	0	2	960	0	17	3	3	7	4	0	0
52	70	0	4	293	0	20	0	0	15	5	0	0
52	70	0	5	769	0	23	2	3	12	6	0	0
52	70	0	3	325	0	5	1	0	1	3	0	0
52	70	0	6	415	0	9	0	0	2	7	0	0
52	70	0	12	191	0	6	0	0	2	4	0	0
52	70	0	9	1012	0	29	0	0	12	17	0	0
52	70	0	7	407	0	16	0	0	10	6	0	0
52	70	0	11	406	0	15	1	0	7	7	0	0
52	70	0	8	801	0	24	0	0	13	11	0	0
52	70	0	10	276	0	12	0	0	8	4	0	0
53	0	0	0	0	0	0	0	0	0	0	0	0
53	0	0	1	671	0	2	0	0	1	1	2	1
53	10	0	0	0	0	0	0	0	0	0	0	0
53	10	0	1	671	0	0	0	0	0	0	0	0
53	10	0	2	960	0	4	2	1	1	0	0	0
53	10	0	9	1012	0	1	0	0	0	1	0	0
53	20	0	0	0	0	0	0	0	0	0	0	0
53	20	0	1	671	0	1	0	0	1	0	0	0
53	20	0	2	960	0	0	0	0	0	0	0	0
53	20	0	5	769	0	1	0	0	0	1	0	0
53	20	0	3	325	0	1	0	0	1	0	0	0
53	20	0	9	1012	0	11	2	0	8	1	2	2
53	30	0	0	0	0	0	0	0	0	0	0	0
53	30	0	1	671	0	0	0	0	0	0	0	0
53	30	0	2	960	0	1	0	0	0	1	0	0
53	30	0	4	293	0	2	0	0	0	2	0	0
53	30	0	5	769	0	14	3	2	8	1	3	4
53	30	0	3	325	0	0	0	0	0	0	0	0
53	30	0	6	415	0	2	0	0	1	1	0	0
53	30	0	9	1012	0	14	1	1	9	3	1	2
53	30	0	7	407	0	5	0	0	3	2	0	0
53	30	0	8	801	0	10	0	0	5	5	0	0
53	40	0	0	0	0	0	0	0	0	0	0	0
53	40	0	1	671	0	2	0	0	0	2	0	0
53	40	0	2	960	0	22	6	4	11	1	3	2
53	40	0	4	293	0	17	0	0	7	10	0	0
53	40	0	5	769	0	13	0	2	7	4	1	2
53	40	0	3	325	0	2	0	0	0	2	0	0
53	40	0	6	415	0	6	0	0	3	3	0	0
53	40	0	12	191	0	2	0	0	1	1	1	0
53	40	0	9	1012	0	15	1	3	6	5	1	0
53	40	0	7	407	0	12	0	1	8	3	0	0
53	40	0	11	406	0	9	2	2	2	3	1	0
53	40	0	8	801	0	11	0	0	3	8	0	0
53	40	0	10	276	0	5	0	0	1	4	0	0
53	50	0	0	0	0	0	0	0	0	0	0	0
53	50	0	1	671	0	13	1	4	3	5	1	0
53	50	0	2	960	0	3	0	0	3	0	0	0
53	50	0	4	293	0	13	0	0	4	9	0	0
53	50	0	5	769	0	20	4	3	8	5	3	0
53	50	0	3	325	0	2	0	0	0	2	0	0
53	50	0	6	415	0	13	0	0	7	6	0	0
53	50	0	12	191	0	8	0	0	5	3	0	0
53	50	0	9	1012	0	15	1	0	4	10	0	2
53	50	0	7	407	0	14	0	1	6	7	0	0
53	50	0	11	406	0	11	1	0	4	6	0	1
53	50	0	8	801	0	18	0	1	8	9	0	0
53	50	0	10	276	0	12	0	0	4	8	0	0
53	60	0	0	0	0	0	0	0	0	0	0	0
53	60	0	1	671	0	16	0	2	6	8	1	0
53	60	0	2	960	0	11	1	3	4	3	1	3
53	60	0	4	293	0	14	0	0	5	9	0	0
53	60	0	5	769	0	17	4	3	4	6	2	0
53	60	0	3	325	0	3	0	0	1	2	0	0
53	60	0	6	415	0	14	0	0	10	4	0	0
53	60	0	12	191	0	4	0	0	0	4	0	0
53	60	0	9	1012	0	28	0	0	12	16	0	0
53	60	0	7	407	0	15	0	0	9	6	0	0
53	60	0	11	406	0	10	1	2	3	4	0	0
53	60	0	8	801	0	15	0	0	7	8	0	0
53	60	0	10	276	0	12	0	0	6	6	0	0
53	70	0	0	0	0	0	0	0	0	0	0	0
53	70	0	1	671	0	13	2	0	4	7	0	0
53	70	0	2	960	0	19	4	2	6	7	0	0
53	70	0	4	293	0	23	0	0	11	12	0	0
53	70	0	5	769	0	18	0	1	10	7	0	0
53	70	0	3	325	0	4	0	0	2	2	0	0
53	70	0	6	415	0	14	0	0	9	5	0	0
53	70	0	12	191	0	5	0	0	1	4	0	0
53	70	0	9	1012	0	24	0	0	7	17	0	0
53	70	0	7	407	0	13	0	0	7	6	0	0
53	70	0	11	406	0	14	1	0	5	8	0	0
53	70	0	8	801	0	14	0	0	8	6	0	0
53	70	0	10	276	0	16	0	0	6	10	0	0
54	0	0	0	0	0	0	0	0	0	0	0	0
54	0	0	1	671	0	2	0	0	1	1	1	2
54	10	0	0	0	0	0	0	0	0	0	0	0
54	10	0	1	671	0	4	0	0	4	0	0	0
54	10	0	2	960	0	4	3	0	1	0	0	0
54	10	0	4	293	0	3	0	1	1	1	0	0
54	10	0	3	325	0	1	0	1	0	0	0	0
54	10	0	6	415	0	0	0	0	0	0	0	0
54	10	0	11	406	0	3	0	0	0	3	0	0
54	20	0	0	0	0	0	0	0	0	0	0	0
54	20	0	1	671	0	3	1	0	1	1	2	2
54	20	0	2	960	0	0	0	0	0	0	0	0
54	20	0	4	293	0	1	0	0	1	0	0	0
54	20	0	3	325	0	2	0	0	1	1	0	1
54	20	0	6	415	0	0	0	0	0	0	0	0
54	20	0	9	1012	0	10	1	4	3	2	1	0
54	20	0	7	407	0	1	0	0	0	1	0	0
54	20	0	11	406	0	7	1	2	2	2	1	0
54	30	0	0	0	0	0	0	0	0	0	0	0
54	30	0	1	671	0	12	2	1	7	2	2	0
54	30	0	2	960	0	2	0	0	0	2	0	0
54	30	0	4	293	0	6	0	0	4	2	1	0
54	30	0	5	769	0	3	0	1	2	0	0	0
54	30	0	3	325	0	0	0	0	0	0	0	0
54	30	0	6	415	0	3	0	0	0	3	0	0
54	30	0	12	191	0	1	0	0	0	1	0	0
54	30	0	9	1012	0	13	0	1	7	5	3	1
54	30	0	7	407	0	2	0	0	0	2	0	0
54	30	0	11	406	0	5	0	0	3	2	2	1
54	30	0	8	801	0	7	0	2	3	2	0	1
54	30	0	10	276	0	5	0	0	3	2	0	0
54	40	0	0	0	0	0	0	0	0	0	0	0
54	40	0	1	671	0	14	4	0	4	6	3	1
54	40	0	2	960	0	13	4	1	5	3	1	0
54	40	0	4	293	0	5	0	0	2	3	0	0
54	40	0	5	769	0	17	1	3	8	5	6	2
54	40	0	3	325	0	4	1	0	2	1	0	0
54	40	0	6	415	0	3	0	0	2	1	0	0
54	40	0	12	191	0	1	0	0	0	1	0	0
54	40	0	9	1012	0	17	1	0	6	10	2	2
54	40	0	7	407	0	7	0	1	4	2	0	0
54	40	0	11	406	0	11	2	0	5	4	0	0
54	40	0	8	801	0	12	0	0	4	8	0	0
54	40	0	10	276	0	7	0	0	4	3	0	0
54	50	0	0	0	0	0	0	0	0	0	0	0
54	50	0	1	671	0	15	0	1	5	9	1	0
54	50	0	2	960	0	19	0	2	12	5	3	2
54	50	0	4	293	0	13	0	1	5	7	0	0
54	50	0	5	769	0	23	3	4	9	7	2	0
54	50	0	3	325	0	8	0	0	6	2	0	0
54	50	0	6	415	0	9	0	0	4	5	0	0
54	50	0	12	191	0	5	0	0	3	2	0	1
54	50	0	9	1012	0	22	3	0	7	12	0	0
54	50	0	7	407	0	9	0	0	4	5	0	0
54	50	0	11	406	0	14	0	2	8	4	0	0
54	50	0	8	801	0	14	0	0	8	6	0	0
54	50	0	10	276	0	12	0	0	6	6	0	0
54	60	0	0	0	0	0	0	0	0	0	0	0
54	60	0	1	671	0	15	2	0	7	6	0	1
54	60	0	2	960	0	27	5	3	15	4	2	2
54	60	0	4	293	0	15	0	0	6	9	0	0
54	60	0	5	769	0	19	3	3	8	5	2	2
54	60	0	3	325	0	8	0	0	5	3	0	0
54	60	0	6	415	0	16	0	0	7	9	0	0
54	60	0	12	191	0	6	2	0	3	1	0	0
54	60	0	9	1012	0	28	0	2	11	15	0	0
54	60	0	7	407	0	13	0	0	5	8	0	0
54	60	0	11	406	0	14	0	0	8	6	0	0
54	60	0	8	801	0	14	0	0	5	9	0	0
54	60	0	10	276	0	9	0	1	3	5	0	0
54	70	0	0	0	0	0	0	0	0	0	0	0
54	70	0	1	671	0	17	2	0	7	8	0	0
54	70	0	2	960	0	17	3	2	6	6	0	0
54	70	0	4	293	0	17	0	0	9	8	0	0
54	70	0	5	769	0	20	2	4	7	7	0	0
54	70	0	3	325	0	11	0	0	6	5	0	0
54	70	0	6	415	0	17	0	0	10	7	0	0
54	70	0	12	191	0	5	1	0	2	2	0	0
54	70	0	9	1012	0	30	0	0	14	16	0	0
54	70	0	7	407	0	10	0	0	7	3	0	0
54	70	0	11	406	0	13	0	0	4	9	0	0
54	70	0	8	801	0	11	0	0	4	7	0	0
54	70	0	10	276	0	5	0	0	1	4	0	0
55	0	0	0	0	0	0	0	0	0	0	0	0
55	0	0	1	671	0	2	0	0	1	1	0	1
56	0	0	0	0	0	0	0	0	0	0	0	0
56	0	0	1	671	0	2	0	0	1	1	2	1
56	10	0	0	0	0	0	0	0	0	0	0	0
56	10	0	1	671	0	0	0	0	0	0	0	0
56	10	0	2	960	0	6	2	3	1	0	0	0
56	10	0	5	769	0	1	0	0	1	0	0	0
56	10	0	9	1012	0	6	0	0	5	1	3	3
56	10	0	11	406	0	3	1	0	2	0	0	0
56	10	0	8	801	0	1	0	0	1	0	0	0
56	10	0	10	276	0	1	0	0	1	0	0	0
56	20	0	0	0	0	0	0	0	0	0	0	0
56	20	0	1	671	0	2	0	0	1	1	2	2
56	20	0	2	960	0	3	0	0	2	1	3	0
56	20	0	4	293	0	5	0	0	1	4	0	0
56	20	0	5	769	0	9	0	2	4	3	5	5
56	20	0	3	325	0	2	0	0	0	2	0	0
56	20	0	6	415	0	2	0	0	0	2	0	0
56	20	0	12	191	0	4	0	0	2	2	2	0
56	20	0	9	1012	0	14	0	2	7	5	0	1
56	20	0	7	407	0	0	0	0	0	0	0	0
56	20	0	11	406	0	1	0	0	1	0	0	0
56	20	0	8	801	0	14	1	0	8	5	0	0
56	20	0	10	276	0	3	1	0	1	1	0	0
56	30	0	0	0	0	0	0	0	0	0	0	0
56	30	0	1	671	0	13	1	1	4	7	2	0
56	30	0	2	960	0	12	2	0	6	4	2	4
56	30	0	4	293	0	13	1	0	3	9	0	0
56	30	0	5	769	0	21	2	3	7	9	1	0
56	30	0	3	325	0	3	0	0	0	3	0	0
56	30	0	6	415	0	1	0	0	0	1	0	0
56	30	0	12	191	0	3	0	0	1	2	0	0
56	30	0	9	1012	0	18	0	3	9	6	1	0
56	30	0	7	407	0	8	0	0	4	4	0	0
56	30	0	11	406	0	5	0	1	2	2	0	1
56	30	0	8	801	0	16	0	0	7	9	0	0
56	30	0	10	276	0	8	0	0	2	6	0	0
56	40	0	0	0	0	0	0	0	0	0	0	0
56	40	0	1	671	0	16	0	1	3	12	1	0
56	40	0	2	960	0	13	1	0	7	5	4	4
56	40	0	4	293	0	13	0	0	6	7	0	0
56	40	0	5	769	0	17	2	1	6	8	1	2
56	40	0	3	325	0	6	0	1	2	3	0	0
56	40	0	6	415	0	7	0	0	4	3	0	0
56	40	0	12	191	0	6	1	0	3	2	0	0
56	40	0	9	1012	0	28	1	0	12	15	1	1
56	40	0	7	407	0	8	0	0	4	4	0	0
56	40	0	11	406	0	7	0	0	6	1	4	4
56	40	0	8	801	0	20	0	0	9	11	0	0
56	40	0	10	276	0	9	0	0	4	5	0	0
56	50	0	0	0	0	0	0	0	0	0	0	0
56	50	0	1	671	0	21	2	2	8	9	0	1
56	50	0	2	960	0	11	3	1	3	4	2	0
56	50	0	4	293	0	17	0	0	11	6	0	0
56	50	0	5	769	0	17	1	1	8	7	1	1
56	50	0	3	325	0	7	0	0	2	5	0	0
56	50	0	6	415	0	10	0	0	4	6	0	0
56	50	0	12	191	0	6	0	0	3	3	0	1
56	50	0	9	1012	0	32	0	0	17	15	1	0
56	50	0	7	407	0	10	0	0	5	5	0	0
56	50	0	11	406	0	10	1	1	4	4	1	0
56	50	0	8	801	0	18	0	1	7	10	0	1
56	50	0	10	276	0	14	0	0	9	5	0	0
56	60	0	0	0	0	0	0	0	0	0	0	0
56	60	0	1	671	0	20	1	1	7	11	1	0
56	60	0	2	960	0	14	1	4	5	4	2	9
56	60	0	4	293	0	17	0	0	9	8	0	0
56	60	0	5	769	0	17	5	0	6	6	4	6
56	60	0	3	325	0	6	0	0	2	4	0	0
56	60	0	6	415	0	9	0	0	5	4	0	0
56	60	0	12	191	0	7	0	0	3	4	0	0
56	60	0	9	1012	0	27	0	0	11	16	0	0
56	60	0	7	407	0	20	0	0	10	10	0	0
56	60	0	11	406	0	9	0	0	7	2	1	1
56	60	0	8	801	0	16	0	0	4	12	0	0
56	60	0	10	276	0	9	0	0	4	5	0	0
56	70	0	0	0	0	0	0	0	0	0	0	0
56	70	0	1	671	0	16	1	1	4	10	0	0
56	70	0	2	960	0	19	2	5	8	4	0	0
